RMSprop using torch built-in
nsamples=512, batch_size=64, epoch=100, lr=0.002
Epoch=86, minibatch=5 loss=2.06674, Wa=1.1350, Wb=1.2855
Epoch=86, minibatch=6 loss=2.16326, Wa=1.1361, Wb=1.2863
Epoch=86, minibatch=7 loss=1.18970, Wa=1.1377, Wb=1.2863
Epoch=87, minibatch=0 loss=1.80051, Wa=1.1399, Wb=1.2860
Epoch=87, minibatch=1 loss=1.34427, Wa=1.1413, Wb=1.2880
Epoch=87, minibatch=2 loss=1.28001, Wa=1.1426, Wb=1.2838
Epoch=87, minibatch=3 loss=1.12462, Wa=1.1436, Wb=1.2850
Epoch=87, minibatch=4 loss=1.50477, Wa=1.1455, Wb=1.2832
Epoch=87, minibatch=5 loss=1.03780, Wa=1.1474, Wb=1.2835
Epoch=87, minibatch=6 loss=1.07919, Wa=1.1486, Wb=1.2820
Epoch=87, minibatch=7 loss=1.77145, Wa=1.1493, Wb=1.2783
Epoch=88, minibatch=0 loss=1.05271, Wa=1.1523, Wb=1.2804
Epoch=88, minibatch=1 loss=1.07519, Wa=1.1548, Wb=1.2791
Epoch=88, minibatch=2 loss=0.85658, Wa=1.1561, Wb=1.2788
Epoch=88, minibatch=3 loss=1.13725, Wa=1.1570, Wb=1.2782
Epoch=88, minibatch=4 loss=0.78430, Wa=1.1584, Wb=1.2777
Epoch=88, minibatch=5 loss=1.40258, Wa=1.1594, Wb=1.2785
Epoch=88, minibatch=6 loss=1.13796, Wa=1.1611, Wb=1.2765
Epoch=88, minibatch=7 loss=1.34205, Wa=1.1642, Wb=1.2766
Epoch=89, minibatch=0 loss=1.15720, Wa=1.1680, Wb=1.2758
Epoch=89, minibatch=1 loss=0.84346, Wa=1.1687, Wb=1.2754
Epoch=89, minibatch=2 loss=0.96725, Wa=1.1719, Wb=1.2740
Epoch=89, minibatch=3 loss=0.54969, Wa=1.1729, Wb=1.2720
Epoch=89, minibatch=4 loss=1.01864, Wa=1.1741, Wb=1.2744
Epoch=89, minibatch=5 loss=0.92143, Wa=1.1770, Wb=1.2739
Epoch=89, minibatch=6 loss=0.81505, Wa=1.1782, Wb=1.2729
Epoch=89, minibatch=7 loss=0.64474, Wa=1.1785, Wb=1.2686
Epoch=90, minibatch=0 loss=0.90210, Wa=1.1796, Wb=1.2675
Epoch=90, minibatch=1 loss=0.73442, Wa=1.1821, Wb=1.2671
Epoch=90, minibatch=2 loss=0.65853, Wa=1.1832, Wb=1.2680
Epoch=90, minibatch=3 loss=0.39515, Wa=1.1836, Wb=1.2664
Epoch=90, minibatch=4 loss=0.80495, Wa=1.1860, Wb=1.2634
Epoch=90, minibatch=5 loss=0.54875, Wa=1.1884, Wb=1.2668
Epoch=90, minibatch=6 loss=0.45755, Wa=1.1915, Wb=1.2654
Epoch=90, minibatch=7 loss=0.91850, Wa=1.1919, Wb=1.2630
Epoch=91, minibatch=0 loss=0.51476, Wa=1.1928, Wb=1.2648
Epoch=91, minibatch=1 loss=0.43264, Wa=1.1980, Wb=1.2631
Epoch=91, minibatch=2 loss=0.51443, Wa=1.1985, Wb=1.2632
Epoch=91, minibatch=3 loss=0.51624, Wa=1.1992, Wb=1.2615
Epoch=91, minibatch=4 loss=0.40248, Wa=1.2008, Wb=1.2638
Epoch=91, minibatch=5 loss=0.36086, Wa=1.2010, Wb=1.2595
Epoch=91, minibatch=6 loss=0.66577, Wa=1.2015, Wb=1.2588
Epoch=91, minibatch=7 loss=0.53303, Wa=1.2032, Wb=1.2609
Epoch=92, minibatch=0 loss=0.39906, Wa=1.2035, Wb=1.2602
Epoch=92, minibatch=1 loss=0.50755, Wa=1.2063, Wb=1.2590
Epoch=92, minibatch=2 loss=0.44268, Wa=1.2071, Wb=1.2579
Epoch=92, minibatch=3 loss=0.51503, Wa=1.2079, Wb=1.2580
Epoch=92, minibatch=4 loss=0.50600, Wa=1.2106, Wb=1.2563
Epoch=92, minibatch=5 loss=0.23372, Wa=1.2112, Wb=1.2583
Epoch=92, minibatch=6 loss=0.24879, Wa=1.2114, Wb=1.2575
Epoch=92, minibatch=7 loss=0.29215, Wa=1.2124, Wb=1.2567
Epoch=93, minibatch=0 loss=0.28664, Wa=1.2127, Wb=1.2553
Epoch=93, minibatch=1 loss=0.27105, Wa=1.2138, Wb=1.2555
Epoch=93, minibatch=2 loss=0.23119, Wa=1.2152, Wb=1.2565
Epoch=93, minibatch=3 loss=0.51432, Wa=1.2155, Wb=1.2531
Epoch=93, minibatch=4 loss=0.26177, Wa=1.2170, Wb=1.2554
Epoch=93, minibatch=5 loss=0.26153, Wa=1.2172, Wb=1.2519
Epoch=93, minibatch=6 loss=0.35816, Wa=1.2182, Wb=1.2521
Epoch=93, minibatch=7 loss=0.30976, Wa=1.2187, Wb=1.2527
Epoch=94, minibatch=0 loss=0.33388, Wa=1.2196, Wb=1.2525
Epoch=94, minibatch=1 loss=0.34126, Wa=1.2202, Wb=1.2519
Epoch=94, minibatch=2 loss=0.18987, Wa=1.2218, Wb=1.2516
Epoch=94, minibatch=3 loss=0.15225, Wa=1.2224, Wb=1.2521
Epoch=94, minibatch=4 loss=0.22721, Wa=1.2233, Wb=1.2481
Epoch=94, minibatch=5 loss=0.31418, Wa=1.2262, Wb=1.2503
Epoch=94, minibatch=6 loss=0.17528, Wa=1.2271, Wb=1.2474
Epoch=94, minibatch=7 loss=0.20043, Wa=1.2274, Wb=1.2469
Epoch=95, minibatch=0 loss=0.14638, Wa=1.2321, Wb=1.2506
Epoch=95, minibatch=1 loss=0.13467, Wa=1.2327, Wb=1.2479
Epoch=95, minibatch=2 loss=0.11652, Wa=1.2349, Wb=1.2473
Epoch=95, minibatch=3 loss=0.18926, Wa=1.2351, Wb=1.2444
Epoch=95, minibatch=4 loss=0.11258, Wa=1.2354, Wb=1.2451
Epoch=95, minibatch=5 loss=0.23501, Wa=1.2362, Wb=1.2462
Epoch=95, minibatch=6 loss=0.18296, Wa=1.2369, Wb=1.2467
Epoch=95, minibatch=7 loss=0.10769, Wa=1.2380, Wb=1.2461
Epoch=96, minibatch=0 loss=0.13655, Wa=1.2385, Wb=1.2460
Epoch=96, minibatch=1 loss=0.12418, Wa=1.2392, Wb=1.2446
Epoch=96, minibatch=2 loss=0.07259, Wa=1.2396, Wb=1.2433
Epoch=96, minibatch=3 loss=0.15102, Wa=1.2401, Wb=1.2428
Epoch=96, minibatch=4 loss=0.09062, Wa=1.2404, Wb=1.2444
Epoch=96, minibatch=5 loss=0.15629, Wa=1.2412, Wb=1.2429
Epoch=96, minibatch=6 loss=0.09413, Wa=1.2435, Wb=1.2439
Epoch=96, minibatch=7 loss=0.12434, Wa=1.2438, Wb=1.2401
Epoch=97, minibatch=0 loss=0.07695, Wa=1.2445, Wb=1.2421
Epoch=97, minibatch=1 loss=0.09998, Wa=1.2452, Wb=1.2410
Epoch=97, minibatch=2 loss=0.08878, Wa=1.2465, Wb=1.2424
Epoch=97, minibatch=3 loss=0.06648, Wa=1.2479, Wb=1.2408
Epoch=97, minibatch=4 loss=0.07376, Wa=1.2485, Wb=1.2405
Epoch=97, minibatch=5 loss=0.09825, Wa=1.2490, Wb=1.2402
Epoch=97, minibatch=6 loss=0.07410, Wa=1.2502, Wb=1.2390
Epoch=97, minibatch=7 loss=0.10533, Wa=1.2512, Wb=1.2393
Epoch=98, minibatch=0 loss=0.05940, Wa=1.2515, Wb=1.2367
Epoch=98, minibatch=1 loss=0.06192, Wa=1.2520, Wb=1.2367
Epoch=98, minibatch=2 loss=0.09715, Wa=1.2520, Wb=1.2372
Epoch=98, minibatch=3 loss=0.05964, Wa=1.2580, Wb=1.2394
Epoch=98, minibatch=4 loss=0.05235, Wa=1.2582, Wb=1.2378
Epoch=98, minibatch=5 loss=0.06572, Wa=1.2582, Wb=1.2376
Epoch=98, minibatch=6 loss=0.05617, Wa=1.2585, Wb=1.2328
Epoch=98, minibatch=7 loss=0.05786, Wa=1.2586, Wb=1.2343
Epoch=99, minibatch=0 loss=0.06477, Wa=1.2586, Wb=1.2328
Epoch=99, minibatch=1 loss=0.06996, Wa=1.2587, Wb=1.2333
Epoch=99, minibatch=2 loss=0.05418, Wa=1.2590, Wb=1.2353
Epoch=99, minibatch=3 loss=0.04689, Wa=1.2590, Wb=1.2321
Epoch=99, minibatch=4 loss=0.04909, Wa=1.2591, Wb=1.2314
Epoch=99, minibatch=5 loss=0.04614, Wa=1.2591, Wb=1.2331
Epoch=99, minibatch=6 loss=0.06509, Wa=1.2591, Wb=1.2340
Epoch=99, minibatch=7 loss=0.06136, Wa=1.2592, Wb=1.2345
The ground truth is A=1.2618, B=1.2344
PyTorch built-in AutoGradient+optimizer result: Final estimated Wa=1.2595, Wb=1.2336
